source,line,kind,title,tokens,hit_count,hits,covered
v108,901,\\sect\{([^{}]+)\},边角流动题,边角流动题,1,边角流动题,True
v108,903,\\sect\{([^{}]+)\},势流应用题干模型压缩,势流应用题干模型压缩,1,势流应用题干模型压缩,True
v108,904,\\sect\{([^{}]+)\},半圆柱屋顶受升力,半圆柱屋顶受升力,1,半圆柱屋顶受升力,True
v108,906,\\sect\{([^{}]+)\},半圆柱水底浮起,半圆柱水底浮起,1,半圆柱水底浮起,True
v108,908,\\sect\{([^{}]+)\},壁面点源最大速度,壁面点源最大速度,1,壁面点源最大速度,True
v108,910,\\sect\{([^{}]+)\},流函数Poisson方程,流函数Poisson方程,1,流函数Poisson方程,True
v108,912,\\sect\{([^{}]+)\},速度场+势函数,速度场+势函数,1,速度场+势函数,True
v108,914,\\sect\{([^{}]+)\},空化,空化,1,空化,True
v108,916,\\sect\{([^{}]+)\},势流基本关系,势流基本关系,1,势流基本关系,True
v108,918,\\sect\{([^{}]+)\},圆柱绕流,圆柱绕流,1,圆柱绕流,True
v108,920,\\sect\{([^{}]+)\},环量升力,环量升力,1,环量升力,True
v108,922,\\sect\{([^{}]+)\},错13：把流函数当势函数,把流函数当势函数,1,把流函数当势函数,True
v108,924,\\sect\{([^{}]+)\},标准解模板：势流,标准解模板|势流,2,标准解模板|势流,True
v108,926,\\sect\{([^{}]+)\},Rankine卵形,Rankine卵形,1,Rankine卵形,True
v108,928,\\sect\{([^{}]+)\},偶极子物理意义,偶极子物理意义,1,偶极子物理意义,True
v108,930,\\sect\{([^{}]+)\},机翼升力,机翼升力,1,机翼升力,True
v108,932,\\sect\{([^{}]+)\},为什么有流函数,为什么有流函数,1,为什么有流函数,True
v108,934,\\sect\{([^{}]+)\},为什么有势函数,为什么有势函数,1,为什么有势函数,True
v108,936,\\sect\{([^{}]+)\},为什么圆柱理想阻力为0,为什么圆柱理想阻力为,1,为什么圆柱理想阻力为,True
v108,938,\\sect\{([^{}]+)\},模板：势流叠加流程,模板|势流叠加流程,2,模板|势流叠加流程,True
v108,940,\\sect\{([^{}]+)\},模板：圆柱有环量流程,模板|圆柱有环量流程,2,模板|圆柱有环量流程,True
v108,942,\\sect\{([^{}]+)\},图像：圆柱/球外绕,图像|圆柱|球外绕,3,图像|圆柱|球外绕,True
v108,944,\\sect\{([^{}]+)\},"题干给$\phi,\psi,\Gamma$、源汇、圆柱、壁面",题干给|phi|psi|Gamma|源汇|圆柱|壁面,7,题干给|phi|psi|Gamma|源汇|圆柱|壁面,True
v108,946,\\sect\{([^{}]+)\},连续/流函数/势函数证明,连续|流函数|势函数证明,3,连续|流函数|势函数证明,True
v108,948,\\sect\{([^{}]+)\},流函数存在与物理意义,流函数存在与物理意义,1,流函数存在与物理意义,True
v108,950,\\sect\{([^{}]+)\},图里有“圆柱/球绕流”,图里有“圆柱|球绕流”,2,图里有“圆柱|球绕流”,True
v108,953,\\chap\{([^{}]+)\},母题3 可压缩等熵流与Laval喷管,母题|可压缩等熵流与Laval喷管,1,母题,True
v108,956,\\sect\{([^{}]+)\},基本公式,基本公式,1,基本公式,True
v108,970,\\sect\{([^{}]+)\},临界/阻塞,临界|阻塞,2,临界|阻塞,True
v108,977,\\sect\{([^{}]+)\},总量、静量、背压别混,总量|静量|背压别混,3,总量|静量|背压别混,True
v108,980,\\sect\{([^{}]+)\},面积--马赫数,面积|马赫数,2,面积|马赫数,True
v108,987,\\sect\{([^{}]+)\},质量流量,质量流量,1,质量流量,True
v108,994,\\sect\{([^{}]+)\},Ma作为中间变量,Ma作为中间变量,1,Ma作为中间变量,True
v108,997,\\sect\{([^{}]+)\},Laval 背压状态,Laval|背压状态,2,Laval|背压状态,True
v108,1007,\\sect\{([^{}]+)\},收缩喷管题,收缩喷管题,1,收缩喷管题,True
v108,1010,\\sect\{([^{}]+)\},收缩喷管/背压标准步骤,收缩喷管|背压标准步骤,2,收缩喷管|背压标准步骤,True
v108,1013,\\sect\{([^{}]+)\},Laval面积/流量题,Laval面积|流量题,2,Laval面积|流量题,True
v108,1015,\\sect\{([^{}]+)\},Laval面积比标准步骤,Laval面积比标准步骤,1,Laval面积比标准步骤,True
v108,1018,\\sect\{([^{}]+)\},文丘里质量流量计,文丘里质量流量计,1,文丘里质量流量计,True
v108,1020,\\sect\{([^{}]+)\},可压文丘里流量计标准步骤,可压文丘里流量计标准步骤,1,可压文丘里流量计标准步骤,True
v108,1022,\\sect\{([^{}]+)\},可压缩题判断树,可压缩题判断树,1,可压缩题判断树,True
v108,1024,\\sect\{([^{}]+)\},空气小表：等熵/面积/PM/正激波,空气小表|等熵|面积|PM|正激波,5,空气小表|等熵|面积|PM|正激波,True
v108,1026,\\sect\{([^{}]+)\},答题检查句,答题检查句,1,答题检查句,True
v108,1028,\\sect\{([^{}]+)\},可压缩基础题,可压缩基础题,1,可压缩基础题,True
v108,1030,\\sect\{([^{}]+)\},喷管出口状态三句话,喷管出口状态三句话,1,喷管出口状态三句话,True
v108,1032,\\sect\{([^{}]+)\},面积比求M查表替代,面积比求M查表替代,1,面积比求M查表替代,True
v108,1034,\\sect\{([^{}]+)\},质量流量检查,质量流量检查,1,质量流量检查,True
v108,1038,\\sect\{([^{}]+)\},势流与理想不可压模型速解,势流与理想不可压模型速解,1,势流与理想不可压模型速解,True
v108,1039,\\sect\{([^{}]+)\},弹性模量/声速,弹性模量|声速,2,弹性模量|声速,True
v108,1041,\\sect\{([^{}]+)\},飞机声音/马赫锥,飞机声音|马赫锥,2,飞机声音|马赫锥,True
v108,1043,\\sect\{([^{}]+)\},滞止量题,滞止量题,1,滞止量题,True
v108,1045,\\sect\{([^{}]+)\},收缩喷管背压型,收缩喷管背压型,1,收缩喷管背压型,True
v108,1047,\\sect\{([^{}]+)\},Laval面积比型,Laval面积比型,1,Laval面积比型,True
v108,1049,\\sect\{([^{}]+)\},可压文丘里流量计型,可压文丘里流量计型,1,可压文丘里流量计型,True
v108,1051,\\sect\{([^{}]+)\},Laval背压图文字版,Laval背压图文字版,1,Laval背压图文字版,True
v108,1053,\\sect\{([^{}]+)\},喷管/背压/阻塞/质量流量,喷管|背压|阻塞|质量流量,4,喷管|背压|阻塞|质量流量,True
v108,1055,\\sect\{([^{}]+)\},压缩性/弹性模量,压缩性|弹性模量,2,压缩性|弹性模量,True
v108,1057,\\sect\{([^{}]+)\},马赫锥/扰动传播,马赫锥|扰动传播,2,马赫锥|扰动传播,True
v108,1059,\\sect\{([^{}]+)\},面积--马赫数表怎么用,面积|马赫数表怎么用,2,面积|马赫数表怎么用,True
v108,1061,\\sect\{([^{}]+)\},喉部、临界、阻塞,喉部|临界|阻塞,3,喉部|临界|阻塞,True
v108,1063,\\sect\{([^{}]+)\},亚声速/超声速面积效应,亚声速|超声速面积效应,2,亚声速|超声速面积效应,True
v108,1065,\\sect\{([^{}]+)\},“不可压无旋”,“不可压无旋”,1,“不可压无旋”,True
v108,1067,\\sect\{([^{}]+)\},“背压降低”,“背压降低”,1,“背压降低”,True
v108,1069,\\sect\{([^{}]+)\},阻塞句,阻塞句,1,阻塞句,True
v108,1071,\\sect\{([^{}]+)\},可压缩流动题干模型压缩,可压缩流动题干模型压缩,1,可压缩流动题干模型压缩,True
v108,1072,\\sect\{([^{}]+)\},收缩喷管背压,收缩喷管背压,1,收缩喷管背压,True
v108,1074,\\sect\{([^{}]+)\},可压文丘里流量计,可压文丘里流量计,1,可压文丘里流量计,True
v108,1076,\\sect\{([^{}]+)\},喷管背压状态判断,喷管背压状态判断,1,喷管背压状态判断,True
v108,1078,\\sect\{([^{}]+)\},“判断阻塞”,“判断阻塞”,1,“判断阻塞”,True
v108,1080,\\sect\{([^{}]+)\},收缩喷管+背压,收缩喷管+背压,1,收缩喷管+背压,True
v108,1082,\\sect\{([^{}]+)\},Laval+面积比,Laval+面积比,1,Laval+面积比,True
v108,1084,\\sect\{([^{}]+)\},水击/声速概念,水击|声速概念,2,水击|声速概念,True
v108,1086,\\sect\{([^{}]+)\},马赫数和总量,马赫数和总量,1,马赫数和总量,True
v108,1088,\\sect\{([^{}]+)\},临界量,临界量,1,临界量,True
v108,1090,\\sect\{([^{}]+)\},面积--马赫,面积|马赫,2,面积|马赫,True
v108,1092,\\sect\{([^{}]+)\},质量流量可压,质量流量可压,1,质量流量可压,True
v108,1094,\\sect\{([^{}]+)\},"$A,A^*,A_t,A_e$",,0,,False
v108,1096,\\sect\{([^{}]+)\},"$M,\mu,\beta,\theta$",mu|beta|theta,3,mu|beta|theta,True
v108,1098,\\sect\{([^{}]+)\},流程D：给喷管图,流程D|给喷管图,2,流程D|给喷管图,True
v108,1100,\\sect\{([^{}]+)\},错1：把背压当出口压,把背压当出口压,1,把背压当出口压,True
v108,1102,\\sect\{([^{}]+)\},标准解模板：喷管,标准解模板|喷管,2,标准解模板|喷管,True
v108,1104,\\sect\{([^{}]+)\},为什么阻塞,为什么阻塞,1,为什么阻塞,True
v108,1106,\\sect\{([^{}]+)\},为什么Laval能超声速,为什么Laval能超声速,1,为什么Laval能超声速,True
v108,1108,\\sect\{([^{}]+)\},为什么马赫数重要,为什么马赫数重要,1,为什么马赫数重要,True
v108,1110,\\sect\{([^{}]+)\},空气临界速算,空气临界速算,1,空气临界速算,True
v108,1112,\\sect\{([^{}]+)\},声速速算,声速速算,1,声速速算,True
v108,1114,\\sect\{([^{}]+)\},马赫角速算,马赫角速算,1,马赫角速算,True
v108,1116,\\sect\{([^{}]+)\},喷管状态数量级,喷管状态数量级,1,喷管状态数量级,True
v108,1118,\\sect\{([^{}]+)\},不可压近似,不可压近似,1,不可压近似,True
v108,1120,\\sect\{([^{}]+)\},模板：Laval喷管流程,模板|Laval喷管流程,2,模板|Laval喷管流程,True
v108,1122,\\sect\{([^{}]+)\},喷管题骨架,喷管题骨架,1,喷管题骨架,True
v108,1124,\\sect\{([^{}]+)\},文丘里不可压流量,文丘里不可压流量,1,文丘里不可压流量,True
v108,1126,\\sect\{([^{}]+)\},声速,声速,1,声速,True
v108,1128,\\sect\{([^{}]+)\},滞止温度,滞止温度,1,滞止温度,True
v108,1130,\\sect\{([^{}]+)\},收缩管最大流量,收缩管最大流量,1,收缩管最大流量,True
v108,1132,\\sect\{([^{}]+)\},喷管查表子链1,喷管查表子链,1,喷管查表子链,True
v108,1134,\\sect\{([^{}]+)\},喷管查表子链2,喷管查表子链,1,喷管查表子链,True
v108,1136,\\sect\{([^{}]+)\},图像：Laval喷管压力曲线,图像|Laval喷管压力曲线,2,图像|Laval喷管压力曲线,True
v108,1138,\\sect\{([^{}]+)\},"题干给$M,p_0,T_0,A^*,p_b$",题干给,1,题干给,True
v108,1140,\\sect\{([^{}]+)\},可压查表小表,可压查表小表,1,可压查表小表,True
v108,1142,\\sect\{([^{}]+)\},可压缩题查表入口,可压缩题查表入口,1,可压缩题查表入口,True
v108,1151,\\sect\{([^{}]+)\},模板：等熵压比,模板|等熵压比,2,模板|等熵压比,True
v108,1153,\\sect\{([^{}]+)\},模板：质量流量,模板|质量流量,2,模板|质量流量,True
v108,1155,\\sect\{([^{}]+)\},图里有“喉部”,图里有“喉部”,1,图里有“喉部”,True
v108,1157,\\sect\{([^{}]+)\},图里有“背压$p_b$”,图里有“背压,1,图里有“背压,True
v108,1159,\\sect\{([^{}]+)\},喷管出口线,喷管出口线,1,喷管出口线,True
v108,1161,\\sect\{([^{}]+)\},喉部面积,喉部面积,1,喉部面积,True
v108,1164,\\chap\{([^{}]+)\},母题4 正激波、斜激波、膨胀波,母题|正激波|斜激波|膨胀波,4,母题|正激波|斜激波|膨胀波,True
v108,1167,\\sect\{([^{}]+)\},总判断,总判断,1,总判断,True
v108,1170,\\sect\{([^{}]+)\},正激波,正激波,1,正激波,True
v108,1180,\\sect\{([^{}]+)\},斜激波流程,斜激波流程,1,斜激波流程,True
v108,1183,\\sect\{([^{}]+)\},斜激波无表时,斜激波无表时,1,斜激波无表时,True
v108,1190,\\sect\{([^{}]+)\},膨胀波/Prandtl-Meyer,膨胀波|Prandtl|Meyer,3,膨胀波|Prandtl|Meyer,True
v108,1199,\\sect\{([^{}]+)\},膨胀波后物理量,膨胀波后物理量,1,膨胀波后物理量,True
v108,1204,\\sect\{([^{}]+)\},Laval管外膨胀模板,Laval管外膨胀模板,1,Laval管外膨胀模板,True
v108,1207,\\sect\{([^{}]+)\},Laval管内正激波模板,Laval管内正激波模板,1,Laval管内正激波模板,True
v108,1209,\\sect\{([^{}]+)\},Laval内激波分段链,Laval内激波分段链,1,Laval内激波分段链,True
v108,1212,\\sect\{([^{}]+)\},易错,易错,1,易错,True
v108,1214,\\sect\{([^{}]+)\},激波反射/相交题写法,激波反射|相交题写法,2,激波反射|相交题写法,True
v108,1216,\\sect\{([^{}]+)\},压缩角/膨胀角判断,压缩角|膨胀角判断,2,压缩角|膨胀角判断,True
v108,1218,\\sect\{([^{}]+)\},Laval背压八状态速记,Laval背压八状态速记,1,Laval背压八状态速记,True
v108,1220,\\sect\{([^{}]+)\},过程分标准句,过程分标准句,1,过程分标准句,True
v108,1222,\\sect\{([^{}]+)\},正激波常用极限,正激波常用极限,1,正激波常用极限,True
v108,1224,\\sect\{([^{}]+)\},斜激波压力比,斜激波压力比,1,斜激波压力比,True
v108,1226,\\sect\{([^{}]+)\},膨胀波常见题,膨胀波常见题,1,膨胀波常见题,True
v108,1228,\\sect\{([^{}]+)\},管外膨胀简答句,管外膨胀简答句,1,管外膨胀简答句,True
v108,1232,\\sect\{([^{}]+)\},可压缩、喷管、激波模型速解,可压缩|喷管|激波模型速解,3,可压缩|喷管|激波模型速解,True
v108,1233,\\sect\{([^{}]+)\},正激波关系型,正激波关系型,1,正激波关系型,True
v108,1235,\\sect\{([^{}]+)\},斜激波/脱体激波型,斜激波|脱体激波型,2,斜激波|脱体激波型,True
v108,1237,\\sect\{([^{}]+)\},PM膨胀/管外膨胀型,PM膨胀|管外膨胀型,2,PM膨胀|管外膨胀型,True
v108,1239,\\sect\{([^{}]+)\},Laval管内正激波型,Laval管内正激波型,1,Laval管内正激波型,True
v108,1241,\\sect\{([^{}]+)\},激波/膨胀选择,激波|膨胀选择,2,激波|膨胀选择,True
v108,1243,\\sect\{([^{}]+)\},激波/斜激波/膨胀波/超声速转角,激波|斜激波|膨胀波|超声速转角,4,激波|斜激波|膨胀波|超声速转角,True
v108,1245,\\sect\{([^{}]+)\},Laval出口外膨胀,Laval出口外膨胀,1,Laval出口外膨胀,True
v108,1247,\\sect\{([^{}]+)\},正激波表怎么用,正激波表怎么用,1,正激波表怎么用,True
v108,1249,\\sect\{([^{}]+)\},斜激波表怎么用,斜激波表怎么用,1,斜激波表怎么用,True
v108,1251,\\sect\{([^{}]+)\},PM函数表怎么用,PM函数表怎么用,1,PM函数表怎么用,True
v108,1253,\\sect\{([^{}]+)\},激波和膨胀波,激波和膨胀波,1,激波和膨胀波,True
v108,1255,\\sect\{([^{}]+)\},激波句,激波句,1,激波句,True
v108,1257,\\sect\{([^{}]+)\},膨胀波句,膨胀波句,1,膨胀波句,True
v108,1259,\\sect\{([^{}]+)\},小查表：空气等熵/PM,小查表|空气等熵|PM,3,小查表|空气等熵|PM,True
v108,1269,\\sect\{([^{}]+)\},小查表：正激波/光滑管,小查表|正激波|光滑管,3,小查表|正激波|光滑管,True
v108,1271,\\sect\{([^{}]+)\},Laval无激波,Laval无激波,1,Laval无激波,True
v108,1273,\\sect\{([^{}]+)\},正激波,正激波,1,正激波,True
v108,1275,\\sect\{([^{}]+)\},运动正激波撞墙反射,运动正激波撞墙反射,1,运动正激波撞墙反射,True
v108,1277,\\sect\{([^{}]+)\},斜激波,斜激波,1,斜激波,True
v108,1279,\\sect\{([^{}]+)\},斜激波方程组,斜激波方程组,1,斜激波方程组,True
v108,1281,\\sect\{([^{}]+)\},脱体激波,脱体激波,1,脱体激波,True
v108,1283,\\sect\{([^{}]+)\},管外膨胀,管外膨胀,1,管外膨胀,True
v108,1285,\\sect\{([^{}]+)\},管内激波,管内激波,1,管内激波,True
v108,1287,\\sect\{([^{}]+)\},U型压差计+正激波,U型压差计+正激波,1,U型压差计+正激波,True
v108,1289,\\sect\{([^{}]+)\},“判断激波位置”,“判断激波位置”,1,“判断激波位置”,True
v108,1291,\\sect\{([^{}]+)\},Laval+内激波,Laval+内激波,1,Laval+内激波,True
v108,1293,\\sect\{([^{}]+)\},斜激波+PM,斜激波+PM,1,斜激波+PM,True
v108,1295,\\sect\{([^{}]+)\},正激波,正激波,1,正激波,True
v108,1297,\\sect\{([^{}]+)\},斜激波,斜激波,1,斜激波,True
v108,1299,\\sect\{([^{}]+)\},PM/Prandtl-Meyer函数,PM|Prandtl|Meyer函数,3,PM|Prandtl|Meyer函数,True
v108,1301,\\sect\{([^{}]+)\},流程E：给激波图,流程E|给激波图,2,流程E|给激波图,True
v108,1303,\\sect\{([^{}]+)\},错3：激波后继续用原$p_0$,激波后继续用原,1,激波后继续用原,True
v108,1305,\\sect\{([^{}]+)\},错11：PM压缩也用,PM压缩也用,1,PM压缩也用,True
v108,1307,\\sect\{([^{}]+)\},标准解模板：激波,标准解模板|激波,2,标准解模板|激波,True
v108,1309,\\sect\{([^{}]+)\},为什么激波总压下降,为什么激波总压下降,1,为什么激波总压下降,True
v108,1311,\\sect\{([^{}]+)\},为什么膨胀波等熵,为什么膨胀波等熵,1,为什么膨胀波等熵,True
v108,1313,\\sect\{([^{}]+)\},为什么斜激波用法向马赫数,为什么斜激波用法向马赫数,1,为什么斜激波用法向马赫数,True
v108,1315,\\sect\{([^{}]+)\},正激波空气$M_1=2$,正激波空气,1,正激波空气,True
v108,1317,\\sect\{([^{}]+)\},正激波空气$M_1=3$,正激波空气,1,正激波空气,True
v108,1319,\\sect\{([^{}]+)\},PM函数使用提醒,PM函数使用提醒,1,PM函数使用提醒,True
v108,1321,\\sect\{([^{}]+)\},斜激波弱解检查,斜激波弱解检查,1,斜激波弱解检查,True
v108,1323,\\sect\{([^{}]+)\},模板：正激波流程,模板|正激波流程,2,模板|正激波流程,True
v108,1325,\\sect\{([^{}]+)\},模板：斜激波流程,模板|斜激波流程,2,模板|斜激波流程,True
v108,1327,\\sect\{([^{}]+)\},模板：膨胀波流程,模板|膨胀波流程,2,模板|膨胀波流程,True
v108,1329,\\sect\{([^{}]+)\},激波题骨架,激波题骨架,1,激波题骨架,True
v108,1331,\\sect\{([^{}]+)\},正激波后速度链,正激波后速度链,1,正激波后速度链,True
v108,1333,\\sect\{([^{}]+)\},PM膨胀压力比,PM膨胀压力比,1,PM膨胀压力比,True
v108,1335,\\sect\{([^{}]+)\},斜激波波角检查,斜激波波角检查,1,斜激波波角检查,True
v108,1337,\\sect\{([^{}]+)\},激波查表子链,激波查表子链,1,激波查表子链,True
v108,1339,\\sect\{([^{}]+)\},斜激波查表子链,斜激波查表子链,1,斜激波查表子链,True
v108,1341,\\sect\{([^{}]+)\},PM查表子链,PM查表子链,1,PM查表子链,True
v108,1343,\\sect\{([^{}]+)\},图像：楔形物体,图像|楔形物体,2,图像|楔形物体,True
v108,1345,\\sect\{([^{}]+)\},图像：凹角/凸角,图像|凹角|凸角,3,图像|凹角|凸角,True
v108,1347,\\sect\{([^{}]+)\},Laval管外膨胀/内激波/多波型,Laval管外膨胀|内激波|多波型,3,Laval管外膨胀|内激波|多波型,True
v108,1349,\\sect\{([^{}]+)\},图里有“正激波”,图里有“正激波”,1,图里有“正激波”,True
v108,1351,\\sect\{([^{}]+)\},图里有“斜面压缩角”,图里有“斜面压缩角”,1,图里有“斜面压缩角”,True
v108,1353,\\sect\{([^{}]+)\},图里有“凸角膨胀”,图里有“凸角膨胀”,1,图里有“凸角膨胀”,True
v108,1355,\\sect\{([^{}]+)\},激波查表,激波查表,1,激波查表,True
v108,1357,\\sect\{([^{}]+)\},势函数/流函数/阻塞/激波,势函数|流函数|阻塞|激波,4,势函数|流函数|阻塞|激波,True
v108,1360,\\chap\{([^{}]+)\},母题5 粘性管流：N-S、H-P、Couette、管内压损,母题|粘性管流|Couette|管内压损,4,母题|粘性管流|Couette|管内压损,True
v108,1363,\\sect\{([^{}]+)\},N-S 简化,简化,1,简化,True
v108,1367,\\sect\{([^{}]+)\},H-P 圆管层流,圆管层流,1,圆管层流,True
v108,1372,\\sect\{([^{}]+)\},广义压强写法,广义压强写法,1,广义压强写法,True
v108,1375,\\sect\{([^{}]+)\},Couette 流,Couette,1,Couette,True
v108,1380,\\sect\{([^{}]+)\},双层 Couette,双层|Couette,2,双层|Couette,True
v108,1384,\\sect\{([^{}]+)\},管路损失/管内压损,管路损失|管内压损,2,管路损失|管内压损,True
v108,1391,\\sect\{([^{}]+)\},管路题统一流程,管路题统一流程,1,管路题统一流程,True
v108,1394,\\sect\{([^{}]+)\},常见模型模板,常见模型模板,1,常见模型模板,True
v108,1405,\\sect\{([^{}]+)\},平板Poiseuille,平板Poiseuille,1,平板Poiseuille,True
v108,1407,\\sect\{([^{}]+)\},Couette--Poiseuille合成,Couette|Poiseuille合成,2,Couette|Poiseuille合成,True
v108,1409,\\sect\{([^{}]+)\},层流/湍流判定,层流|湍流判定,2,层流|湍流判定,True
v108,1411,\\sect\{([^{}]+)\},压力降与剪力平衡,压力降与剪力平衡,1,压力降与剪力平衡,True
v108,1413,\\sect\{([^{}]+)\},管内层流竖直流,管内层流竖直流,1,管内层流竖直流,True
v108,1415,\\sect\{([^{}]+)\},层流解析题通用套路,层流解析题通用套路,1,层流解析题通用套路,True
v108,1417,\\sect\{([^{}]+)\},泵/汽蚀判断,汽蚀判断,1,汽蚀判断,True
v108,1419,\\sect\{([^{}]+)\},局部损失系数,局部损失系数,1,局部损失系数,True
v108,1423,\\sect\{([^{}]+)\},粘性流动、管流、边界层模型速解,粘性流动|管流|边界层模型速解,3,粘性流动|管流|边界层模型速解,True
v108,1424,\\sect\{([^{}]+)\},N--S简化四句话,S简化四句话,1,S简化四句话,True
v108,1426,\\sect\{([^{}]+)\},平板间层流,平板间层流,1,平板间层流,True
v108,1428,\\sect\{([^{}]+)\},两层Couette型,两层Couette型,1,两层Couette型,True
v108,1430,\\sect\{([^{}]+)\},倾斜平板流程,倾斜平板流程,1,倾斜平板流程,True
v108,1432,\\sect\{([^{}]+)\},圆管H--P,圆管H,1,圆管H,True
v108,1434,\\sect\{([^{}]+)\},管道湍流壁律,管道湍流壁律,1,管道湍流壁律,True
v108,1436,\\sect\{([^{}]+)\},管内边界层厚度题,管内边界层厚度题,1,管内边界层厚度题,True
v108,1438,\\sect\{([^{}]+)\},Stokes小球,Stokes小球,1,Stokes小球,True
v108,1440,\\sect\{([^{}]+)\},N-S简化/H-P/Couette/两层流体/Stokes,S简化|Couette|两层流体|Stokes,4,S简化|Couette|两层流体|Stokes,True
v108,1442,\\sect\{([^{}]+)\},边界层/壁律/泵吸水/水轮机,边界层|壁律|泵吸水|水轮机,4,边界层|壁律|泵吸水|水轮机,True
v108,1444,\\sect\{([^{}]+)\},管内湍流壁律厚度,管内湍流壁律厚度,1,管内湍流壁律厚度,True
v108,1446,\\sect\{([^{}]+)\},“小球Re<1”,“小球Re<,1,“小球Re<,True
v108,1448,\\sect\{([^{}]+)\},“无压差Couette”,“无压差Couette”,1,“无压差Couette”,True
v108,1450,\\sect\{([^{}]+)\},管流损失句,管流损失句,1,管流损失句,True
v108,1452,\\sect\{([^{}]+)\},粘性圆管入口发展,粘性圆管入口发展,1,粘性圆管入口发展,True
v108,1454,\\sect\{([^{}]+)\},LES/DNS/RANS概念,LES|DNS|RANS概念,3,LES|DNS|RANS概念,True
v108,1456,\\sect\{([^{}]+)\},雷诺应力,雷诺应力,1,雷诺应力,True
v108,1458,\\sect\{([^{}]+)\},混合长度,混合长度,1,混合长度,True
v108,1460,\\sect\{([^{}]+)\},平板Couette流量,平板Couette流量,1,平板Couette流量,True
v108,1462,\\sect\{([^{}]+)\},粘性流动题干模型压缩,粘性流动题干模型压缩,1,粘性流动题干模型压缩,True
v108,1463,\\sect\{([^{}]+)\},圆管层流压降,圆管层流压降,1,圆管层流压降,True
v108,1465,\\sect\{([^{}]+)\},小球Stokes阻力,小球Stokes阻力,1,小球Stokes阻力,True
v108,1467,\\sect\{([^{}]+)\},两层流体剪切,两层流体剪切,1,两层流体剪切,True
v108,1469,\\sect\{([^{}]+)\},小球低Re终速,小球低Re终速,1,小球低Re终速,True
v108,1471,\\sect\{([^{}]+)\},管内层流三方向,管内层流三方向,1,管内层流三方向,True
v108,1473,\\sect\{([^{}]+)\},倾斜平板层流,倾斜平板层流,1,倾斜平板层流,True
v108,1475,\\sect\{([^{}]+)\},物面条件证明,物面条件证明,1,物面条件证明,True
v108,1477,\\sect\{([^{}]+)\},圆管湍流平均速度公式,圆管湍流平均速度公式,1,圆管湍流平均速度公式,True
v108,1479,\\sect\{([^{}]+)\},“求剪应力”,“求剪应力”,1,“求剪应力”,True
v108,1481,\\sect\{([^{}]+)\},湍流壁律+管内厚度,湍流壁律+管内厚度,1,湍流壁律+管内厚度,True
v108,1483,\\sect\{([^{}]+)\},Stokes小球+沉降,Stokes小球+沉降,1,Stokes小球+沉降,True
v108,1485,\\sect\{([^{}]+)\},雷诺平均,雷诺平均,1,雷诺平均,True
v108,1487,\\sect\{([^{}]+)\},剪应力,剪应力,1,剪应力,True
v108,1489,\\sect\{([^{}]+)\},Stokes,Stokes,1,Stokes,True
v108,1491,\\sect\{([^{}]+)\},流程G：给层流解析,流程G|给层流解析,2,流程G|给层流解析,True
v108,1493,\\sect\{([^{}]+)\},错5：H--P用于湍流,P用于湍流,1,P用于湍流,True
v108,1495,\\sect\{([^{}]+)\},标准解模板：N--S层流,标准解模板|S层流,2,标准解模板|S层流,True
v108,1497,\\sect\{([^{}]+)\},为什么两层流体剪应力连续,为什么两层流体剪应力连续,1,为什么两层流体剪应力连续,True
v108,1499,\\sect\{([^{}]+)\},为什么H--P抛物线,为什么H|P抛物线,2,为什么H|P抛物线,True
v108,1501,\\sect\{([^{}]+)\},为什么Stokes阻力与速度一次方成正比,为什么Stokes阻力与速度一次方成正比,1,为什么Stokes阻力与速度一次方成正比,True
v108,1503,\\sect\{([^{}]+)\},为什么圆管湍流用壁律,为什么圆管湍流用壁律,1,为什么圆管湍流用壁律,True
v108,1505,\\sect\{([^{}]+)\},H--P压降速算,P压降速算,1,P压降速算,True
v108,1507,\\sect\{([^{}]+)\},壁律厚度速算,壁律厚度速算,1,壁律厚度速算,True
v108,1509,\\sect\{([^{}]+)\},Stokes终速速算,Stokes终速速算,1,Stokes终速速算,True
v108,1511,\\sect\{([^{}]+)\},圆管层流剪应力,圆管层流剪应力,1,圆管层流剪应力,True
v108,1513,\\sect\{([^{}]+)\},模板：弯管流程,模板|弯管流程,2,模板|弯管流程,True
v108,1515,\\sect\{([^{}]+)\},模板：圆管层流流程,模板|圆管层流流程,2,模板|圆管层流流程,True
v108,1517,\\sect\{([^{}]+)\},模板：平板Couette流程,模板|平板Couette流程,2,模板|平板Couette流程,True
v108,1519,\\sect\{([^{}]+)\},模板：两层流流程,模板|两层流流程,2,模板|两层流流程,True
v108,1521,\\sect\{([^{}]+)\},模板：Stokes小球流程,模板|Stokes小球流程,2,模板|Stokes小球流程,True
v108,1523,\\sect\{([^{}]+)\},粘性解析题骨架,粘性解析题骨架,1,粘性解析题骨架,True
v108,1525,\\sect\{([^{}]+)\},小球低Re阻力,小球低Re阻力,1,小球低Re阻力,True
v108,1527,\\sect\{([^{}]+)\},小球二次阻力终速,小球二次阻力终速,1,小球二次阻力终速,True
v108,1529,\\sect\{([^{}]+)\},圆管层流流量,圆管层流流量,1,圆管层流流量,True
v108,1531,\\sect\{([^{}]+)\},管内平均/最大速度,管内平均|最大速度,2,管内平均|最大速度,True
