"Source","Line","Status","Title","Tokens"
"期末六页A4速查表_v106_严格母题子题六页版.tex","866","likely-covered","公式链：已知-中间量-目标量","公式链|已知-中间量-目标量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","869","likely-covered","按图像补充的模型第一步","按图像补充的模型第一步"
"期末六页A4速查表_v106_严格母题子题六页版.tex","870","likely-covered","玻璃弯管放水","玻璃弯管放水"
"期末六页A4速查表_v106_严格母题子题六页版.tex","872","likely-covered","半圆柱/圆柱浮起","半圆柱|圆柱浮起"
"期末六页A4速查表_v106_严格母题子题六页版.tex","874","likely-covered","点源靠壁最大速度","点源靠壁最大速度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","876","likely-covered","水下半圆球/半圆柱开孔","水下半圆球|半圆柱开孔"
"期末六页A4速查表_v106_严格母题子题六页版.tex","878","likely-covered","粘性圆管入口发展","粘性圆管入口发展"
"期末六页A4速查表_v106_严格母题子题六页版.tex","880","likely-covered","雷诺输运定理题","雷诺输运定理题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","882","likely-covered","LES/DNS/RANS概念","LES|DNS|RANS概念"
"期末六页A4速查表_v106_严格母题子题六页版.tex","884","likely-covered","雷诺应力","雷诺应力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","886","likely-covered","混合长度","混合长度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","888","likely-covered","边界层厚度种类","边界层厚度种类"
"期末六页A4速查表_v106_严格母题子题六页版.tex","891","likely-covered","动力学/应力题干模型压缩","动力学|应力题干模型压缩"
"期末六页A4速查表_v106_严格母题子题六页版.tex","892","likely-covered","应力张量+指定平面","应力张量+指定平面"
"期末六页A4速查表_v106_严格母题子题六页版.tex","894","likely-covered","圆柱切平面M点应力","圆柱切平面M点应力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","896","likely-covered","给应力分布求平面上一点","给应力分布求平面上一点"
"期末六页A4速查表_v106_严格母题子题六页版.tex","898","likely-covered","由 求体力","求体力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","900","likely-covered","正交曲线坐标散度","正交曲线坐标散度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","903","likely-covered","理想流体/势流题干模型压缩","理想流体|势流题干模型压缩"
"期末六页A4速查表_v106_严格母题子题六页版.tex","904","likely-covered","环形路径速度环量","环形路径速度环量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","906","likely-covered","弯玻璃管放水","弯玻璃管放水"
"期末六页A4速查表_v106_严格母题子题六页版.tex","908","likely-covered","速度场","速度场"
"期末六页A4速查表_v106_严格母题子题六页版.tex","912","likely-covered","平板Couette流量","平板Couette流量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","914","likely-covered","势流方程推导","势流方程推导"
"期末六页A4速查表_v106_严格母题子题六页版.tex","916","likely-covered","均匀流绕圆柱推导题","均匀流绕圆柱推导题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","918","likely-covered","点源/点汇/点涡叠加题","点源|点汇|点涡叠加题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","920","likely-covered","边角流动题","边角流动题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","923","likely-covered","势流应用题干模型压缩","势流应用题干模型压缩"
"期末六页A4速查表_v106_严格母题子题六页版.tex","924","likely-covered","均匀流绕长钝体上坡","均匀流绕长钝体上坡"
"期末六页A4速查表_v106_严格母题子题六页版.tex","926","likely-covered","半圆柱屋顶受升力","半圆柱屋顶受升力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","928","likely-covered","半圆柱水底浮起","半圆柱水底浮起"
"期末六页A4速查表_v106_严格母题子题六页版.tex","930","likely-covered","壁面点源最大速度","壁面点源最大速度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","933","likely-covered","可压缩流动题干模型压缩","可压缩流动题干模型压缩"
"期末六页A4速查表_v106_严格母题子题六页版.tex","934","likely-covered","收缩喷管背压","收缩喷管背压"
"期末六页A4速查表_v106_严格母题子题六页版.tex","936","likely-covered","Laval无激波","Laval无激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","938","likely-covered","可压文丘里流量计","可压文丘里流量计"
"期末六页A4速查表_v106_严格母题子题六页版.tex","940","likely-covered","喷管背压状态判断","喷管背压状态判断"
"期末六页A4速查表_v106_严格母题子题六页版.tex","942","likely-covered","正激波","正激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","944","likely-covered","运动正激波撞墙反射","运动正激波撞墙反射"
"期末六页A4速查表_v106_严格母题子题六页版.tex","946","likely-covered","斜激波","斜激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","948","likely-covered","斜激波方程组","斜激波方程组"
"期末六页A4速查表_v106_严格母题子题六页版.tex","950","likely-covered","脱体激波","脱体激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","952","likely-covered","管外膨胀","管外膨胀"
"期末六页A4速查表_v106_严格母题子题六页版.tex","954","likely-covered","管内激波","管内激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","956","likely-covered","风洞/多波相交题","风洞|多波相交题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","958","likely-covered","U型压差计+正激波","U型压差计+正激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","961","likely-covered","粘性流动题干模型压缩","粘性流动题干模型压缩"
"期末六页A4速查表_v106_严格母题子题六页版.tex","962","likely-covered","Re判层/湍","Re判层"
"期末六页A4速查表_v106_严格母题子题六页版.tex","964","likely-covered","圆管层流压降","圆管层流压降"
"期末六页A4速查表_v106_严格母题子题六页版.tex","966","likely-covered","小球Stokes阻力","小球Stokes阻力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","968","likely-covered","两层流体剪切","两层流体剪切"
"期末六页A4速查表_v106_严格母题子题六页版.tex","970","likely-covered","小球低Re终速","小球低Re终速"
"期末六页A4速查表_v106_严格母题子题六页版.tex","972","likely-covered","管内层流三方向","管内层流三方向"
"期末六页A4速查表_v106_严格母题子题六页版.tex","974","likely-covered","倾斜平板层流","倾斜平板层流"
"期末六页A4速查表_v106_严格母题子题六页版.tex","976","likely-covered","物面条件证明","物面条件证明"
"期末六页A4速查表_v106_严格母题子题六页版.tex","978","likely-covered","流函数Poisson方程","流函数Poisson方程"
"期末六页A4速查表_v106_严格母题子题六页版.tex","980","likely-covered","平板边界层混合","平板边界层混合"
"期末六页A4速查表_v106_严格母题子题六页版.tex","982","likely-covered","圆管湍流平均速度公式","圆管湍流平均速度公式"
"期末六页A4速查表_v106_严格母题子题六页版.tex","985","likely-covered","常见问法到首行公式","常见问法到首行公式"
"期末六页A4速查表_v106_严格母题子题六页版.tex","986","likely-covered","“证明满足连续方程”","“证明满足连续方程”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","988","likely-covered","“判断有旋否”","“判断有旋否”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","990","likely-covered","“写流线方程”","“写流线方程”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","992","likely-covered","“写迹线方程”","“写迹线方程”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","994","likely-covered","“求流量”","“求流量”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","996","likely-covered","“求剪应力”","“求剪应力”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","998","likely-covered","“求压强分布”","“求压强分布”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1000","likely-covered","“求升力/阻力”","“求升力|阻力”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1002","likely-covered","“求功率”","“求功率”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1004","likely-covered","“判断能不能用伯努利”","“判断能不能用伯努利”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1006","likely-covered","“判断阻塞”","“判断阻塞”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1008","likely-covered","“判断激波位置”","“判断激波位置”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1010","likely-covered","“判断边界层层流湍流”","“判断边界层层流湍流”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1012","likely-covered","“判断分离”","“判断分离”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1015","likely-covered","通用组合模型：压缩公式链","通用组合模型|压缩公式链"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1016","likely-covered","静水压+铰链","静水压+铰链"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1018","likely-covered","曲面压力+浮力","曲面压力+浮力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1020","likely-covered","U管+加速度","U管+加速度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1022","likely-covered","速度场+势函数","速度场+势函数"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1024","likely-covered","速度场+应力","速度场+应力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1026","likely-covered","伯努利+动量","伯努利+动量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1028","likely-covered","泵+管路损失","泵+管路损失"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1030","likely-covered","水轮机+压力表","水轮机+压力表"
